secid,date,exdate,cp_flag,strike_price,impl_volatility,optionid,index_flag,issuer,exercise_style
108105,20120904,20120922,C,100000,,65475157,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1000000,0.674924,65498721,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1005000,0.665906,82964367,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1010000,0.656925,82911871,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1015000,0.647982,82964368,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1020000,0.639075,81954852,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1025000,0.638432,65498722,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1030000,0.629509,82911872,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1035000,0.620621,82964369,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1040000,0.611768,81954853,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1045000,0.60295,82964370,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1050000,0.594166,65475420,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1055000,0.585415,82964371,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1060000,0.576697,81954854,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1065000,0.568012,82964372,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1070000,0.559358,82911873,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1075000,0.557584,65475421,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1080000,0.54891,81954855,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1085000,0.540266,82964373,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1090000,0.537858,82911874,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1095000,0.529196,82911875,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1100000,0.520562,65475158,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1105000,0.511956,82911876,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1110000,0.503378,82911877,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1115000,0.494827,82911878,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1120000,0.486303,81954856,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1125000,0.483159,65498723,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1130000,0.474612,81954857,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1135000,0.471034,82911879,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1140000,0.462467,81954858,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1145000,0.453925,82911880,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1150000,0.44992,65475422,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1155000,0.441357,82911881,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1160000,0.432815,81954859,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1165000,0.424294,82911882,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1170000,0.419862,81954860,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1175000,0.415167,65498724,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1180000,0.406581,81954861,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1185000,0.401599,82911883,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1190000,0.39299,81954862,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1195000,0.384397,82911884,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1200000,0.382299,65498725,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1205000,0.373625,81951173,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1210000,0.367946,81951174,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1215000,0.359245,81951175,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1220000,0.356066,81689882,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1225000,0.347285,65475239,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1230000,0.341062,81951176,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1235000,0.337068,81951177,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1240000,0.328169,81689883,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1245000,0.32151,81951178,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1250000,0.316816,65498726,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1255000,0.309809,81951179,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1260000,0.304581,81689884,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1265000,0.299054,81951180,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1270000,0.291548,81951181,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1275000,0.28557,65498727,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1280000,0.286816,81689885,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1285000,0.27999,81951182,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1290000,0.267543,81951183,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1295000,0.261857,81951184,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1300000,0.25705,65475423,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1305000,0.251776,81951185,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1310000,0.24498,81951186,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1315000,0.239947,81951187,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1320000,0.234402,81689886,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1325000,0.22928,65475159,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1330000,0.224444,81951188,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1335000,0.222907,81951189,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1340000,0.214414,81689887,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1345000,0.209809,81951190,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1350000,0.207693,65475160,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1355000,0.200166,81951191,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1360000,0.198472,81689888,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1365000,0.191693,81951192,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1370000,0.187265,81951193,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1375000,0.182747,65498728,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1380000,0.178504,81689889,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1385000,0.174375,81951194,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1390000,0.170217,81951195,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1395000,0.166333,81951196,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1400000,0.160433,65475240,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1405000,0.159238,82964374,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1410000,0.154064,81954863,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1415000,0.150352,82964375,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1420000,0.146284,81689890,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1425000,0.14365,65498729,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1430000,0.140133,81920838,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1435000,0.136665,81920839,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1440000,0.133986,81689891,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1445000,0.132256,82964376,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1450000,0.133078,65498730,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1455000,0.132276,82964377,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1460000,0.130464,81689892,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1465000,0.132476,82964378,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1470000,0.135346,81954864,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1475000,0.128881,65475424,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1480000,0.142566,81689893,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1485000,0.146643,82964379,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1490000,0.140106,81954865,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1495000,0.139032,81821215,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,150000,,81940998,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1500000,0.137628,65475241,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1505000,0.167859,81821216,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1510000,0.149494,82957654,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1515000,0.143161,82957655,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1520000,0.148611,82957656,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1525000,0.190674,65475242,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1530000,0.197011,82957657,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1535000,0.199407,82957658,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1540000,0.20759,82957659,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1550000,0.162167,65498731,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1560000,0.171658,83196199,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1575000,0.185692,80983772,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1600000,0.208581,65475425,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1650000,0.25267,65475243,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1700000,0.294776,65475426,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1750000,0.335136,81934852,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1800000,0.373932,65475244,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1850000,0.411308,81934853,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1900000,0.447383,65498732,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,1950000,0.482257,81934854,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,200000,,65475427,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,2000000,0.516018,81940999,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,2050000,0.54874,81950132,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,250000,,81941000,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,300000,2.683459,65498733,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,350000,2.417109,81944954,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,400000,2.187882,65498734,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,500000,1.835706,65475161,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,525000,1.75181,80983773,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,550000,1.671907,65475245,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,575000,1.595626,80983774,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,600000,1.54457,65475428,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,625000,1.4738,80983775,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,650000,1.405824,65475162,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,675000,1.34042,80983776,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,700000,1.277389,65475246,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,725000,1.216552,65475163,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,750000,1.15775,65475429,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,775000,1.100838,65475430,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,800000,1.045686,65475247,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,825000,0.992174,65475164,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,850000,0.953706,65475165,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,860000,0.933091,82911885,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,875000,0.902589,65475166,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,880000,0.89253,81954866,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,900000,0.852812,65475431,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,910000,0.833262,82911886,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,920000,0.824864,81954867,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,925000,0.815158,65475167,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,930000,0.8055,82911887,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,940000,0.786323,81954868,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,950000,0.767329,65475168,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,960000,0.748512,81954869,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,970000,0.729868,82911888,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,975000,0.720609,65475248,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,980000,0.711391,81954870,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,C,990000,0.693078,82911889,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,100000,,65475169,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1000000,0.508901,65475432,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1005000,0.501897,82964380,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1010000,0.494924,82911890,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1015000,0.487981,82964381,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1020000,0.481067,81954871,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1025000,0.474183,65498735,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1030000,0.494985,82911891,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1035000,0.487803,82964382,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1040000,0.48065,81954872,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1045000,0.473526,82964383,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1050000,0.483788,65475170,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1055000,0.476492,82964384,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1060000,0.469224,81954873,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1065000,0.445307,82964385,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1070000,0.438319,82911892,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1075000,0.447583,65475249,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1080000,0.440422,81954874,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1085000,0.433288,82964386,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1090000,0.438171,82911893,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1095000,0.419095,82911894,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1100000,0.423688,65475433,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1105000,0.416483,82911895,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1110000,0.409302,82911896,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1115000,0.411366,82911897,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1120000,0.404094,81954875,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1125000,0.404553,65475171,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1130000,0.452254,81954876,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1135000,0.447267,82911898,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1140000,0.439092,81954877,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1145000,0.430939,82911899,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1150000,0.385227,65475172,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1155000,0.382432,82911900,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1160000,0.374858,81954878,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1165000,0.367304,82911901,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1170000,0.359769,81954879,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1175000,0.363869,65498736,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1180000,0.348796,81954880,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1185000,0.341243,82911902,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1190000,0.333708,81954881,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1195000,0.326188,82911903,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1200000,0.337339,65475173,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1205000,0.343846,81951197,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1210000,0.341895,81951198,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1215000,0.333698,81951199,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1220000,0.329215,81689894,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1225000,0.315455,65475434,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1230000,0.317777,81951200,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1235000,0.312579,81951201,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1240000,0.307146,81689895,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1245000,0.302859,81951202,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1250000,0.279849,65475250,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1255000,0.288353,81951203,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1260000,0.283374,81689896,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1265000,0.279188,81951204,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1270000,0.263762,81951205,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1275000,0.260589,65475174,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1280000,0.259681,81689897,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1285000,0.257761,81951206,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1290000,0.246933,81951207,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1295000,0.244906,81951208,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1300000,0.234818,65475175,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1305000,0.23711,81951209,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1310000,0.232337,81951210,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1315000,0.227615,81951211,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1320000,0.222348,81689898,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1325000,0.211052,65475176,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1330000,0.208933,81951212,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1335000,0.210025,81951213,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1340000,0.207229,81689899,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1345000,0.202375,81951214,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1350000,0.196768,65475177,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1355000,0.194891,81951215,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1360000,0.191201,81689900,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1365000,0.188133,81951216,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1370000,0.179136,81951217,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1375000,0.173,65498737,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1380000,0.175921,81689901,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1385000,0.172353,81951218,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1390000,0.167817,81951219,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1395000,0.164862,81951220,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1400000,0.160272,65475178,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1405000,0.156096,82964387,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1410000,0.153481,81954882,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1415000,0.1502,82964388,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1420000,0.147042,81689902,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1425000,0.139631,65475179,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1430000,0.141518,81920840,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1435000,0.139321,81920841,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1440000,0.137592,81689903,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1445000,0.135294,82964389,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1450000,0.134085,65475180,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1455000,0.134895,82964390,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1460000,0.133632,81689904,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1465000,0.134832,82964391,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1470000,0.135749,81954883,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1475000,0.138456,65498738,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1480000,0.142108,81689905,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1485000,0.145003,82964392,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1490000,0.152096,81954884,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1495000,0.15655,81821217,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,150000,,81941001,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1500000,0.160604,65475181,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1505000,0.164212,81821218,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1510000,0.170783,82957660,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1515000,0.177297,82957661,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1520000,0.183757,82957662,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1525000,0.18641,65498739,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1530000,0.192679,82957663,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1535000,0.1989,82957664,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1540000,0.205076,82957665,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1550000,0.212681,65498740,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1560000,0.224556,83196200,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1575000,0.242089,80983777,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1600000,0.270628,65475251,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1650000,0.325443,65475252,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1700000,0.377658,65498741,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1750000,0.419174,81934855,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1800000,0.466548,65498742,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1850000,0.501184,81934856,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1900000,0.544708,65475182,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,1950000,0.586851,81934857,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,200000,2.734277,65475183,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,2000000,0.627717,81941002,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,2050000,0.667397,81950133,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,250000,2.421513,81941003,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,300000,2.167882,65498743,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,350000,1.954587,81944955,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,400000,1.770531,65498744,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,500000,1.464034,65475184,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,525000,1.397135,80983778,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,550000,1.333369,65498745,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,575000,1.272445,80983779,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,600000,1.214113,65475435,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,625000,1.158153,80983780,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,650000,1.10437,65475185,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,675000,1.052592,80983781,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,700000,1.002666,65475186,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,725000,0.954455,65475187,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,750000,0.907835,65475436,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,775000,0.862695,65475253,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,800000,0.818935,65475437,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,825000,0.776461,65475188,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,850000,0.735191,65475254,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,860000,0.719002,82911904,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,875000,0.695047,65475255,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,880000,0.687146,81954885,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,900000,0.655957,65475256,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,910000,0.640602,82911905,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,920000,0.625401,81954886,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,925000,0.617857,65475189,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,930000,0.610351,82911906,1,CBOE S&P 500 INDEX,E
108105,20120904,20120922,P,940000,0.595447,81954887,1,CBOE S&P 500 INDEX,E
